requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,shapeFile,constraintKey,positiveFixtureId,negativeFixtureId
MOLIT-OFFER-LINK-001-P-DESCRIBESOFFERINGDATASET-001,"[""dataspace-offering""]","[""https://data.molit.go.kr/def/molit-dcat-ap#DataspaceOfferingMetadata""]",https://data.molit.go.kr/def/molit-dcat-ap#describesOfferingDataset,MUST,,,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""en"",""text"":""The described resource must be a catalogued DCAT dataset.""}]","Encode every https://data.molit.go.kr/def/molit-dcat-ap#describesOfferingDataset value with the required class, datatype, or node kind: http://www.w3.org/ns/dcat#Dataset.",MOLIT DCAT-AP 1.0 offering module,MOLIT-OFFER-LINK-001-P-DESCRIBESOFFERINGDATASET-001,Executable local constraint in shacl/molit-offering.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#OfferingDatasetBacklinkShape,shacl/molit-offering.ttl,shacl/molit-offering.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23OfferingDatasetBacklinkShape:0001,POS-DATASPACE-OFFERING-DATASPACE-OFFERING-CATALOG,NEG-MUT-OFFER-LINK-001-P-DESCRIBESOFFERINGDATASET-001
MOLIT-PROFILE-QUAL-001,"[""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Catalog must declare the selected quality release IRI as its MOLIT profile marker.""}]",Correct these constrained path(s) on the target: http://purl.org/dc/terms/conformsTo; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogProfileShape.,MOLIT DCAT-AP 1.0 quality profile module,MOLIT-PROFILE-QUAL-001,Executable local constraint in shacl/molit-quality-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogProfileShape,shacl/molit-quality-profile.ttl,shacl/molit-quality-profile.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityCatalogProfileShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-PROFILE-QUAL-001-P-CONFORMSTO-001
MOLIT-PROFILE-QUAL-002,"[""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""CatalogRecord must declare the selected quality release IRI as its MOLIT profile marker.""}]",Correct these constrained path(s) on the target: http://purl.org/dc/terms/conformsTo; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogRecordProfileShape.,MOLIT DCAT-AP 1.0 quality profile module,MOLIT-PROFILE-QUAL-002,Executable local constraint in shacl/molit-quality-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogRecordProfileShape,shacl/molit-quality-profile.ttl,shacl/molit-quality-profile.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityCatalogRecordProfileShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-PROFILE-QUAL-002-P-CONFORMSTO-001
MOLIT-PROFILE-QUAL-001-P-CONFORMSTO-001,"[""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/conformsTo,MUST,,,[],"[""https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1/quality""]",Violation,"[{""language"":""en"",""text"":""Catalog must declare the selected quality release IRI as its MOLIT profile marker.""}]",Ensure http://purl.org/dc/terms/conformsTo includes the required value(s): https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1/quality.,MOLIT DCAT-AP 1.0 quality profile module,MOLIT-PROFILE-QUAL-001-P-CONFORMSTO-001,Executable local constraint in shacl/molit-quality-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogProfileShape,shacl/molit-quality-profile.ttl,shacl/molit-quality-profile.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityCatalogProfileShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-PROFILE-QUAL-001-P-CONFORMSTO-001
MOLIT-PROFILE-QUAL-002-P-CONFORMSTO-001,"[""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/conformsTo,MUST,,,[],"[""https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1/quality""]",Violation,"[{""language"":""en"",""text"":""CatalogRecord must declare the selected quality release IRI as its MOLIT profile marker.""}]",Ensure http://purl.org/dc/terms/conformsTo includes the required value(s): https://data.molit.go.kr/profile/molit-dcat-ap/1.0.0-rc.1/quality.,MOLIT DCAT-AP 1.0 quality profile module,MOLIT-PROFILE-QUAL-002-P-CONFORMSTO-001,Executable local constraint in shacl/molit-quality-profile.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityCatalogRecordProfileShape,shacl/molit-quality-profile.ttl,shacl/molit-quality-profile.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityCatalogRecordProfileShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-PROFILE-QUAL-002-P-CONFORMSTO-001
MOLIT-QUAL-001,"[""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""데이터셋에는 품질 평가 상태 IRI가 하나 있어야 한다.""}]",Correct these constrained path(s) on the target: https://data.molit.go.kr/def/molit-dcat-ap#qualityStatus; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetQualityStatusShape.,MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetQualityStatusShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetQualityStatusShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-001-P-QUALITYSTATUS-001
MOLIT-QUAL-PROV-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Link each measurement to one loss-ledger entry; a DQV-native measurement records a lossless self-mapping.""},{""language"":""en"",""text"":""State one approved quality evaluation method.""},{""language"":""en"",""text"":""State the population, fields, time range or spatial extent evaluated by the measurement.""},{""language"":""en"",""text"":""State the quality result kind.""}]","Correct these constrained path(s) on the target: https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationMethod, https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationScope, https://data.molit.go.kr/def/molit-dcat-ap#qualityMappingStatement, https://data.molit.go.kr/def/molit-dcat-ap#qualityResultKind; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityEvaluationProvenanceShape.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-PROV-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityEvaluationProvenanceShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityEvaluationProvenanceShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-PROV-001-P-QUALITYEVALUATIONMETHOD-001
MOLIT-QUAL-MAP-001,"[""quality""]","[""https://data.molit.go.kr/def/molit-dcat-ap#QualityMappingStatement""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Every non-lossless mapping must explain the lost, unmapped or unpublished information.""},{""language"":""en"",""text"":""Identify at most one target DQV metric; unmapped and not-published entries have none.""},{""language"":""en"",""text"":""Identify the source quality element.""},{""language"":""en"",""text"":""Preserved or lossy mappings require one target metric; unmapped or not-published entries must not invent one.""},{""language"":""en"",""text"":""State whether the source quality result was preserved, recoverable, lost, unmapped, or withheld.""}]","Correct these constrained path(s) on the target: https://data.molit.go.kr/def/molit-dcat-ap#mappedQualityMetric, https://data.molit.go.kr/def/molit-dcat-ap#qualityLossDisposition, https://data.molit.go.kr/def/molit-dcat-ap#qualityLossNote, https://data.molit.go.kr/def/molit-dcat-ap#sourceQualityElement; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMappingStatementShape.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MAP-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMappingStatementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMappingStatementShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MAP-001-P-MAPPEDQUALITYMETRIC-001
MOLIT-QUAL-LINK-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""A quality measurement must be computed on exactly the dataset or datasets that link to it with dqv:hasQualityMeasurement.""},{""language"":""ko"",""text"":""품질 측정값의 dqv:computedOn 집합은 해당 측정값을 dqv:hasQualityMeasurement로 연결한 데이터셋 집합과 일치해야 한다.""}]",Correct these constrained path(s) on the target: ^http://www.w3.org/ns/dqv#hasQualityMeasurement; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementDatasetCoherenceShape.,MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-LINK-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementDatasetCoherenceShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementDatasetCoherenceShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-LINK-001-P-PATH-7CC75844D0-001
MOLIT-QUAL-MEASURE-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""측정 단위는 QUDT Unit IRI를 사용해야 한다.""},{""language"":""ko"",""text"":""품질 측정값은 숫자 하나여야 한다.""},{""language"":""ko"",""text"":""품질 측정값은 측정 대상 데이터셋 하나를 가리켜야 한다.""},{""language"":""ko"",""text"":""품질 측정항목은 승인된 품질 metric IRI여야 한다.""}]","Correct these constrained path(s) on the target: http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure, http://www.w3.org/ns/dqv#computedOn, http://www.w3.org/ns/dqv#isMeasurementOf, http://www.w3.org/ns/dqv#value; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-VALUE-001
MOLIT-QUAL-MEASURE-002,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""품질 측정값은 측정항목별 허용 단위와 값 범위를 따라야 한다.""}]","Correct these constrained path(s) on the target: http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure, http://www.w3.org/ns/dqv#isMeasurementOf, http://www.w3.org/ns/dqv#value; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMetricSemanticsShape.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-002,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMetricSemanticsShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMetricSemanticsShape,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-ISMEASUREMENTOF-001
MOLIT-QUAL-001-P-QUALITYSTATUS-001,"[""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",https://data.molit.go.kr/def/molit-dcat-ap#qualityStatus,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/quality-status/assessed"",""https://data.molit.go.kr/id/concept/quality-status/failed"",""https://data.molit.go.kr/id/concept/quality-status/not-assessed"",""https://data.molit.go.kr/id/concept/quality-status/stale"",""https://data.molit.go.kr/id/concept/quality-status/warning""]",Violation,"[{""language"":""ko"",""text"":""데이터셋에는 품질 평가 상태 IRI가 하나 있어야 한다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#qualityStatus to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#qualityStatus: https://data.molit.go.kr/id/concept/quality-status/assessed, https://data.molit.go.kr/id/concept/quality-status/failed, https://data.molit.go.kr/id/concept/quality-status/not-assessed, https://data.molit.go.kr/id/concept/quality-status/stale, https://data.molit.go.kr/id/concept/quality-status/warning. Encode every https://data.molit.go.kr/def/molit-dcat-ap#qualityStatus value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT quality vocabulary 1.0.0-rc.1,Dataset qualityStatus,품질 측정을 하지 않은 상태와 assessed·warning·failed를 구분해 카탈로그 이용자가 측정값 부재를 양호 판정으로 오해하지 않도록 한다. ISO 품질 적합을 주장하는 값은 아니다.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetQualityStatusShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetQualityStatusShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-001-P-QUALITYSTATUS-001
MOLIT-QUAL-PROV-001-P-QUALITYEVALUATIONMETHOD-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationMethod,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/quality-evaluation-method/reference-comparison"",""https://data.molit.go.kr/id/concept/quality-evaluation-method/rule-based"",""https://data.molit.go.kr/id/concept/quality-evaluation-method/sample-based"",""https://data.molit.go.kr/id/concept/quality-evaluation-method/self-diagnostic"",""https://data.molit.go.kr/id/concept/quality-evaluation-method/whole-population""]",Violation,"[{""language"":""en"",""text"":""State one approved quality evaluation method.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationMethod to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationMethod: https://data.molit.go.kr/id/concept/quality-evaluation-method/reference-comparison, https://data.molit.go.kr/id/concept/quality-evaluation-method/rule-based, https://data.molit.go.kr/id/concept/quality-evaluation-method/sample-based, https://data.molit.go.kr/id/concept/quality-evaluation-method/self-diagnostic, https://data.molit.go.kr/id/concept/quality-evaluation-method/whole-population. Encode every https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationMethod value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-PROV-001-P-QUALITYEVALUATIONMETHOD-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityEvaluationProvenanceShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityEvaluationProvenanceShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-PROV-001-P-QUALITYEVALUATIONMETHOD-001
MOLIT-QUAL-PROV-001-P-QUALITYEVALUATIONSCOPE-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationScope,MUST,1,1,"[""http://www.w3.org/2001/XMLSchema#string""]",[],Violation,"[{""language"":""en"",""text"":""State the population, fields, time range or spatial extent evaluated by the measurement.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationScope to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#qualityEvaluationScope value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#string.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-PROV-001-P-QUALITYEVALUATIONSCOPE-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityEvaluationProvenanceShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityEvaluationProvenanceShape:0002,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-PROV-001-P-QUALITYEVALUATIONSCOPE-001
